price,vehicle_type,registration_year,transmission_type,power_ps,kilometer,fuel_type,brand,unrepaired_damage,vehicle_age
3600,station wagon,2005,manual,64,100000,petrol,Skoda,no,11
900,small car,2002,manual,113,125000,petrol,Renault,no,14
1000,small car,1996,manual,101,150000,petrol,Volkswagen,unknown,20
23499,suv,2014,automatic,143,30000,diesel,BMW,no,2
14700,coupe,2007,automatic,286,150000,diesel,BMW,no,9
2199,sedan,1999,manual,101,150000,petrol,Volkswagen,no,17
1100,small car,2000,manual,113,150000,petrol,Renault,no,16
9990,sedan,2005,automatic,200,150000,petrol,Volkswagen,no,11
3000,convertible,2000,manual,113,150000,petrol,Mercedes_Benz,unknown,16
800,station wagon,1997,automatic,150,150000,petrol,BMW,unknown,19
11950,small car,2011,manual,190,80000,petrol,Nissan,no,5
3390,Unknown,2016,manual,110,150000,lpg,Peugeot,no,0
2950,sedan,2004,manual,125,150000,diesel,Saab,no,12
1499,station wagon,1999,manual,110,150000,diesel,Volkswagen,no,17
7500,small car,2012,manual,95,70000,petrol,Peugeot,no,4
3800,station wagon,2002,automatic,220,150000,petrol,Audi,no,14
4650,small car,2009,manual,68,50000,petrol,Citroen,no,7
999,sedan,1993,manual,60,70000,petrol,Volkswagen,no,23
4450,sedan,2007,manual,102,150000,petrol,Seat,no,9
3500,sedan,2002,automatic,125,150000,petrol,Audi,no,14
11800,sedan,2007,automatic,224,150000,diesel,Mercedes_Benz,no,9
1550,sedan,1998,manual,103,60000,petrol,Fiat,no,18
5400,station wagon,2007,manual,101,150000,diesel,Ford,no,9
4850,station wagon,2005,manual,156,150000,petrol,Ford,no,11
1000,small car,1999,manual,136,150000,petrol,Peugeot,no,17
3500,van,2002,manual,128,150000,diesel,Fiat,no,14
500,sedan,1998,manual,116,150000,petrol,Mazda,no,18
10500,station wagon,2009,manual,177,150000,diesel,BMW,no,7
18000,sedan,2009,automatic,272,125000,petrol,Mercedes_Benz,no,7
999,station wagon,1995,manual,113,150000,petrol,Volkswagen,unknown,21
1000,station wagon,2002,manual,121,150000,petrol,Daewoo,unknown,14
2499,sedan,1998,automatic,122,125000,petrol,Mercedes_Benz,unknown,18
10300,van,2008,automatic,140,150000,diesel,Volkswagen,yes,8
12200,sedan,2009,manual,174,70000,petrol,MINI,no,7
500,sedan,1996,manual,60,150000,petrol,Volkswagen,yes,20
600,sedan,2001,manual,114,150000,petrol,Nissan,yes,15
1350,station wagon,1998,manual,102,150000,diesel,Mercedes_Benz,no,18
76997,coupe,2011,automatic,408,40000,petrol,Porsche,no,5
950,small car,1996,manual,60,150000,petrol,Opel,no,20
7990,station wagon,2006,automatic,177,150000,diesel,BMW,no,10
18999,coupe,2010,automatic,190,150000,diesel,Audi,no,6
4290,small car,2005,manual,102,150000,petrol,Suzuki,no,11
1200,sedan,2000,manual,105,150000,petrol,Volkswagen,no,16
7500,small car,2011,automatic,71,40000,petrol,Smart,no,5
3300,sedan,2000,manual,193,150000,petrol,Audi,no,16
8990,small car,2013,manual,75,60000,petrol,Renault,no,3
5400,small car,2010,manual,100,125000,petrol,Ford,no,6
1350,small car,1999,manual,60,150000,petrol,Opel,no,17
13600,small car,2016,manual,101,5000,petrol,Ford,no,0
10050,station wagon,2006,manual,140,125000,petrol,Volvo,no,10
900,sedan,1999,manual,116,150000,petrol,Opel,no,17
18400,convertible,2002,automatic,306,90000,petrol,Mercedes_Benz,no,14
1699,sedan,1998,manual,101,150000,petrol,Volkswagen,no,18
1750,van,2003,manual,82,150000,diesel,Renault,no,13
900,small car,1997,manual,113,125000,petrol,Opel,unknown,19
1790,sedan,1999,manual,116,150000,petrol,Volkswagen,no,17
999,convertible,1995,manual,90,150000,petrol,Volkswagen,no,21
1399,small car,2002,automatic,113,70000,other,Daihatsu,no,14
2410,small car,2004,manual,69,150000,petrol,Ford,no,12
3990,small car,2006,manual,109,150000,petrol,Citroen,no,10
2400,station wagon,2004,manual,120,150000,diesel,Opel,no,12
8500,Unknown,2016,manual,75,70000,other,Volkswagen,no,0
4200,sedan,2000,manual,245,150000,petrol,BMW,unknown,16
1790,small car,2001,manual,60,150000,petrol,Volkswagen,no,15
4300,convertible,1997,manual,116,150000,petrol,BMW,no,19
7800,sedan,2007,manual,131,150000,petrol,Audi,no,9
700,Unknown,2016,manual,140,150000,diesel,Renault,unknown,0
3600,station wagon,2003,manual,113,150000,petrol,Audi,unknown,13
27490,convertible,2010,automatic,231,125000,diesel,Mercedes_Benz,no,6
1950,van,1996,manual,77,125000,diesel,Volkswagen,no,20
1800,small car,2002,manual,84,100000,petrol,Ford,no,14
1100,small car,2003,manual,65,150000,diesel,Renault,no,13
4100,Unknown,2016,manual,110,150000,diesel,Fiat,unknown,0
850,sedan,1996,manual,75,150000,petrol,Opel,no,20
8850,station wagon,2006,automatic,163,150000,diesel,Mercedes_Benz,no,10
650,station wagon,1997,manual,90,150000,petrol,Volkswagen,no,19
11980,convertible,2004,automatic,231,150000,petrol,BMW,no,12
1350,small car,2009,manual,88,150000,diesel,Hyundai,yes,7
1350,convertible,1994,manual,90,150000,petrol,Volkswagen,no,22
1840,station wagon,1996,manual,193,150000,petrol,Volvo,no,20
6990,sedan,2005,automatic,143,50000,petrol,Mercedes_Benz,no,11
1699,station wagon,1999,manual,101,150000,petrol,Volkswagen,no,17
800,station wagon,1999,manual,113,150000,petrol,Volkswagen,no,17
2000,small car,2003,manual,64,125000,petrol,Seat,no,13
19999,coupe,2012,automatic,140,125000,diesel,Volkswagen,no,4
22500,sedan,2011,automatic,204,60000,petrol,Mercedes_Benz,no,5
2999,van,2003,manual,101,125000,petrol,Opel,no,13
800,sedan,1996,manual,101,150000,petrol,BMW,no,20
13000,sedan,1971,manual,113,150000,petrol,Volkswagen,unknown,45
9500,station wagon,2007,manual,197,150000,diesel,BMW,no,9
7000,sedan,2003,automatic,333,150000,other,BMW,unknown,13
600,sedan,1997,manual,165,150000,petrol,Audi,yes,19
999,station wagon,1998,manual,128,150000,petrol,Mercedes_Benz,no,18
1700,sedan,2004,manual,84,150000,petrol,Opel,yes,12
4500,station wagon,2004,manual,177,150000,diesel,BMW,no,12
2150,van,2003,manual,125,150000,diesel,Ford,yes,13
5499,station wagon,2005,manual,140,150000,diesel,Skoda,no,11
2300,van,2002,manual,125,150000,diesel,Opel,no,14
10700,small car,2011,manual,105,100000,diesel,Volkswagen,no,5
5900,coupe,2004,automatic,164,100000,lpg,Mercedes_Benz,no,12
3400,van,2004,manual,150,150000,diesel,Renault,no,12
2600,sedan,2003,manual,110,150000,diesel,Seat,no,13
1500,small car,2003,manual,75,150000,petrol,Opel,no,13
6500,van,2005,manual,150,125000,petrol,Opel,no,11
2900,small car,2007,manual,113,125000,petrol,Fiat,no,9
9870,convertible,2003,manual,192,150000,petrol,BMW,no,13
23000,van,2013,automatic,102,50000,diesel,Volkswagen,no,3
550,small car,2003,automatic,75,125000,other,Renault,yes,13
7500,sedan,2007,manual,124,100000,petrol,Toyota,no,9
12290,station wagon,2009,automatic,170,150000,diesel,Mercedes_Benz,no,7
9850,sedan,2003,automatic,218,150000,diesel,BMW,no,13
1850,sedan,2003,manual,113,150000,diesel,Mercedes_Benz,no,13
1800,station wagon,2003,automatic,163,150000,diesel,Audi,no,13
25698,sedan,2014,manual,184,20000,diesel,Volkswagen,no,2
35500,station wagon,2012,automatic,340,50000,petrol,Audi,no,4
27000,van,2013,manual,140,60000,diesel,Volkswagen,no,3
600,small car,1993,manual,75,125000,petrol,Peugeot,no,23
4900,small car,2009,manual,80,60000,petrol,Opel,no,7
4100,sedan,2006,manual,140,150000,other,Volkswagen,unknown,10
800,sedan,1996,manual,150,150000,petrol,BMW,unknown,20
720,small car,1995,manual,75,150000,petrol,Volkswagen,no,21
16500,sedan,2010,automatic,231,150000,diesel,Mercedes_Benz,no,6
1500,Unknown,2000,Unknown,113,150000,other,Sonstige_Autos,unknown,16
1500,station wagon,1998,manual,113,150000,petrol,Volkswagen,no,18
2000,small car,2001,automatic,113,150000,other,Smart,no,15
1300,small car,1999,manual,75,150000,petrol,Volkswagen,no,17
3300,small car,2007,Unknown,113,150000,diesel,Audi,unknown,9
1050,station wagon,1995,manual,75,150000,petrol,Volkswagen,no,21
18500,sedan,2007,automatic,272,125000,petrol,Mercedes_Benz,no,9
1300,Unknown,2016,manual,150,150000,other,Volkswagen,unknown,0
600,sedan,1998,manual,90,150000,petrol,Mitsubishi,no,18
999,sedan,1998,manual,125,150000,petrol,Mitsubishi,no,18
2550,convertible,2000,manual,116,150000,petrol,Volkswagen,no,16
2200,sedan,2001,manual,150,150000,other,BMW,unknown,15
4600,coupe,1993,Unknown,113,150000,petrol,BMW,unknown,23
650,sedan,1995,manual,113,125000,petrol,Opel,no,21
1000,sedan,1991,Unknown,113,150000,other,Mercedes_Benz,no,25
4000,station wagon,2004,automatic,163,150000,diesel,Audi,no,12
2500,small car,2004,manual,70,150000,petrol,Ford,no,12
750,small car,2000,manual,60,150000,petrol,Citroen,no,16
5390,station wagon,2004,manual,150,150000,petrol,Audi,no,12
999,coupe,1991,manual,140,150000,petrol,Honda,no,25
8700,van,2005,manual,150,125000,petrol,Volkswagen,no,11
17200,coupe,2006,automatic,305,100000,petrol,Ford,no,10
1300,station wagon,2001,automatic,113,150000,diesel,Mercedes_Benz,unknown,15
1500,small car,2006,manual,64,150000,petrol,Seat,no,10
2299,small car,2005,manual,75,150000,petrol,Seat,no,11
2250,coupe,2004,manual,60,150000,petrol,Fiat,unknown,12
5900,station wagon,2007,manual,140,150000,diesel,Audi,no,9
500,station wagon,1998,manual,60,150000,petrol,Volkswagen,no,18
500,station wagon,1999,manual,101,150000,diesel,Mazda,no,17
650,station wagon,1996,manual,116,150000,lpg,BMW,yes,20
4500,station wagon,2005,manual,177,150000,diesel,Saab,no,11
1750,station wagon,2001,manual,125,150000,petrol,Subaru,no,15
3500,sedan,2003,manual,101,150000,diesel,Volkswagen,no,13
7700,sedan,2004,automatic,170,125000,petrol,BMW,no,12
5250,suv,2005,automatic,210,150000,diesel,Sonstige_Autos,unknown,11
6300,station wagon,2005,manual,129,100000,petrol,Toyota,unknown,11
900,sedan,1988,Unknown,113,150000,other,Volkswagen,unknown,28
6000,other,2007,manual,102,125000,petrol,Seat,no,9
23700,station wagon,2015,manual,150,20000,diesel,Volkswagen,no,1
33600,convertible,2013,automatic,204,30000,petrol,Mercedes_Benz,no,3
550,Unknown,2000,manual,144,150000,petrol,Volvo,unknown,16
1399,small car,1999,manual,65,100000,petrol,Opel,no,17
2199,sedan,1998,manual,75,150000,petrol,Opel,no,18
1800,station wagon,2000,manual,150,150000,petrol,Volkswagen,no,16
5900,van,2006,automatic,170,125000,petrol,Volkswagen,no,10
4750,small car,2006,manual,122,150000,diesel,BMW,unknown,10
5000,small car,2008,manual,77,70000,petrol,Fiat,no,8
800,small car,1998,automatic,60,90000,petrol,Lancia,no,18
8600,Unknown,2016,automatic,143,150000,other,Audi,yes,0
1500,Unknown,2000,manual,90,125000,other,Fiat,unknown,16
1999,station wagon,2004,manual,109,150000,diesel,Peugeot,no,12
600,sedan,1995,Unknown,218,150000,petrol,BMW,unknown,21
35500,coupe,2011,automatic,245,80000,diesel,Audi,no,5
9399,station wagon,2007,manual,177,150000,diesel,BMW,yes,9
7950,convertible,2006,manual,160,5000,petrol,Mazda,no,10
12000,sedan,2007,manual,170,125000,diesel,Audi,no,9
1250,small car,2002,manual,60,150000,petrol,Citroen,no,14
1100,small car,2001,manual,60,125000,petrol,Nissan,unknown,15
4000,station wagon,2006,manual,105,150000,diesel,Volkswagen,no,10
999,station wagon,2002,manual,90,150000,diesel,Ford,no,14
1500,sedan,2000,manual,100,150000,petrol,Volkswagen,no,16
5900,suv,2004,manual,136,150000,diesel,Nissan,no,12
1660,small car,2002,manual,80,150000,diesel,Fiat,unknown,14
850,small car,2002,manual,60,125000,petrol,Ford,no,14
16700,convertible,1983,manual,104,150000,petrol,Alfa_Romeo,unknown,33
2500,station wagon,2006,manual,64,150000,petrol,Skoda,no,10
10900,small car,2012,manual,70,20000,petrol,Volkswagen,no,4
3900,coupe,2001,automatic,163,150000,petrol,Mercedes_Benz,no,15
1480,station wagon,2004,manual,116,150000,diesel,Ford,no,12
3200,small car,2007,manual,76,125000,petrol,Renault,no,9
24000,van,2013,manual,170,50000,diesel,Hyundai,no,3
3300,station wagon,2007,manual,131,150000,diesel,Ford,no,9
999,small car,2005,manual,60,125000,petrol,Suzuki,no,11
11200,suv,2006,automatic,218,150000,diesel,Jeep,no,10
1590,station wagon,1998,manual,110,150000,diesel,Volkswagen,no,18
4990,van,2007,manual,69,60000,petrol,Skoda,no,9
36500,convertible,2014,manual,245,30000,petrol,BMW,no,2
13950,sedan,2012,manual,105,70000,diesel,Volkswagen,no,4
2500,Unknown,2016,manual,165,125000,other,Alfa_Romeo,no,0
6300,station wagon,2007,manual,102,150000,petrol,Volkswagen,no,9
7990,convertible,2010,automatic,71,60000,petrol,Smart,no,6
550,small car,1997,manual,60,150000,petrol,Volkswagen,yes,19
8000,sedan,2005,manual,192,100000,petrol,BMW,no,11
1900,small car,2001,Unknown,114,90000,petrol,Nissan,unknown,15
6450,convertible,2002,automatic,163,150000,petrol,Mercedes_Benz,no,14
35900,station wagon,2011,automatic,340,50000,petrol,Audi,no,5
2450,station wagon,1997,manual,125,150000,petrol,Audi,unknown,19
6500,Unknown,2016,Unknown,140,150000,other,Audi,unknown,0
10250,coupe,2006,manual,200,150000,petrol,Audi,no,10
4400,convertible,2002,manual,192,150000,petrol,BMW,no,14
2700,sedan,2003,manual,75,150000,diesel,Volkswagen,no,13
2000,sedan,1999,manual,113,150000,petrol,Volvo,no,17
10500,small car,2013,manual,101,60000,petrol,Opel,unknown,3
35000,suv,2013,automatic,245,50000,diesel,Volkswagen,no,3
1900,small car,1999,automatic,75,125000,petrol,Peugeot,no,17
2222,small car,2004,automatic,113,125000,other,Smart,no,12
9500,station wagon,2011,manual,105,150000,diesel,Skoda,no,5
1500,station wagon,1999,manual,125,150000,petrol,Audi,no,17
21950,sedan,2013,automatic,150,50000,diesel,Volkswagen,no,3
1000,sedan,1997,manual,101,150000,petrol,Volkswagen,unknown,19
5400,sedan,1994,manual,115,150000,petrol,Volkswagen,no,22
9975,small car,2013,manual,69,30000,petrol,Volkswagen,no,3
4300,small car,2008,manual,80,60000,petrol,Opel,no,8
1600,station wagon,1997,manual,122,150000,petrol,Mercedes_Benz,no,19
17600,suv,2011,manual,143,80000,diesel,BMW,no,5
5999,Unknown,2006,manual,147,70000,other,Ford,no,10
599,station wagon,1999,automatic,150,150000,petrol,Saab,yes,17
2000,small car,2003,manual,110,150000,petrol,Alfa_Romeo,no,13
12950,sedan,2008,automatic,136,125000,diesel,Mercedes_Benz,no,8
2750,station wagon,2004,automatic,179,150000,diesel,Audi,no,12
500,small car,2002,manual,113,100000,petrol,Skoda,yes,14
11900,sedan,2007,automatic,180,90000,diesel,Audi,unknown,9
900,station wagon,2004,manual,100,150000,diesel,Ford,unknown,12
1299,sedan,2000,manual,125,150000,petrol,Seat,no,16
1600,sedan,2001,manual,116,150000,petrol,BMW,no,15
850,station wagon,2003,manual,109,150000,petrol,Peugeot,yes,13
3250,station wagon,2004,automatic,163,150000,diesel,Audi,no,12
2950,station wagon,2001,manual,170,150000,petrol,Ford,no,15
1999,sedan,2005,manual,136,150000,diesel,Peugeot,no,11
1100,sedan,1994,manual,150,150000,petrol,Audi,unknown,22
3250,van,2005,manual,111,150000,petrol,Renault,no,11
1800,sedan,1995,manual,75,125000,petrol,Volkswagen,no,21
3600,small car,2003,manual,64,150000,diesel,Seat,no,13
500,small car,2000,manual,113,150000,petrol,Opel,yes,16
500,small car,2001,manual,113,150000,petrol,Opel,yes,15
3950,sedan,2002,manual,110,125000,petrol,Volkswagen,no,14
2149,small car,2002,manual,105,150000,petrol,Alfa_Romeo,unknown,14
2500,sedan,2000,manual,140,150000,petrol,Chrysler,unknown,16
950,coupe,1999,manual,90,150000,petrol,Renault,unknown,17
119500,coupe,1992,manual,355,150000,petrol,Porsche,no,24
5500,coupe,2010,manual,160,90000,petrol,Volkswagen,no,6
5800,station wagon,2001,manual,231,150000,petrol,BMW,no,15
7200,station wagon,2008,manual,125,150000,diesel,Opel,unknown,8
3499,small car,2000,manual,240,150000,petrol,Audi,no,16
2900,van,2006,automatic,144,80000,diesel,Kia,yes,10
9750,sedan,2009,manual,102,60000,petrol,Volkswagen,no,7
2300,small car,2001,manual,60,150000,petrol,Volkswagen,no,15
2500,sedan,2002,Unknown,113,125000,petrol,Renault,no,14
999,suv,1998,manual,122,150000,other,Subaru,yes,18
3500,small car,2006,manual,75,90000,petrol,Renault,no,10
23250,station wagon,2012,automatic,184,80000,petrol,Mercedes_Benz,no,4
1200,station wagon,2004,manual,75,150000,petrol,Peugeot,no,12
14999,station wagon,2007,manual,344,150000,petrol,Audi,no,9
22250,suv,2015,automatic,105,10000,petrol,Skoda,no,1
3299,sedan,2008,automatic,112,70000,petrol,Renault,no,8
1400,station wagon,1998,manual,165,150000,petrol,Audi,no,18
1111,sedan,2000,manual,60,150000,petrol,Seat,yes,16
4000,convertible,1996,manual,136,150000,petrol,Mercedes_Benz,no,20
2900,small car,2008,manual,113,125000,petrol,Renault,no,8
17300,suv,2006,automatic,272,125000,petrol,Mercedes_Benz,no,10
3879,sedan,1999,manual,132,150000,petrol,Citroen,no,17
10500,convertible,2009,manual,140,125000,diesel,Volkswagen,no,7
14950,sedan,2009,manual,204,150000,diesel,Mercedes_Benz,no,7
9250,small car,2008,manual,192,90000,petrol,Opel,no,8
19690,coupe,2010,automatic,197,150000,diesel,BMW,no,6
899,station wagon,1995,manual,116,150000,petrol,Volkswagen,no,21
2350,van,2003,manual,101,150000,diesel,Opel,no,13
7150,small car,2012,automatic,71,30000,petrol,Smart,no,4
10000,station wagon,2008,automatic,163,150000,diesel,BMW,no,8
16000,suv,1979,manual,90,150000,lpg,Mercedes_Benz,no,37
3900,station wagon,2004,manual,150,150000,diesel,Opel,unknown,12
650,sedan,1995,manual,101,150000,petrol,Audi,unknown,21
800,sedan,1991,manual,113,150000,petrol,Audi,no,25
1200,suv,2001,manual,128,150000,petrol,Kia,unknown,15
5500,sedan,2007,Unknown,113,150000,petrol,Ford,no,9
1399,station wagon,1997,manual,125,150000,petrol,Volkswagen,no,19
800,small car,2000,manual,60,150000,petrol,Opel,no,16
10995,sedan,2010,manual,143,125000,diesel,BMW,no,6
9195,coupe,2004,automatic,163,30000,petrol,Mercedes_Benz,no,12
21750,station wagon,2014,manual,204,40000,diesel,Mercedes_Benz,yes,2
9400,station wagon,2009,automatic,160,150000,diesel,Opel,no,7
3499,Unknown,1980,automatic,113,150000,other,BMW,unknown,36
7200,sedan,2004,automatic,231,150000,petrol,BMW,unknown,12
5499,station wagon,2005,automatic,140,150000,diesel,Audi,no,11
1899,station wagon,1999,manual,101,150000,petrol,Volkswagen,no,17
44200,suv,2013,automatic,370,60000,diesel,Volkswagen,yes,3
6550,sedan,2003,automatic,150,150000,other,Mercedes_Benz,unknown,13
1650,station wagon,1991,manual,62,150000,petrol,Volkswagen,no,25
9500,van,2004,automatic,150,150000,diesel,Mercedes_Benz,no,12
3333,small car,2006,manual,80,70000,petrol,Mazda,yes,10
600,small car,1997,manual,113,150000,petrol,Opel,unknown,19
10500,suv,2009,manual,150,125000,petrol,Volkswagen,no,7
600,small car,1999,manual,113,150000,petrol,Opel,no,17
1650,small car,2005,manual,113,150000,petrol,Opel,no,11
1000,van,1996,manual,115,150000,petrol,Volkswagen,unknown,20
11300,suv,2008,automatic,218,150000,diesel,Jeep,no,8
1600,sedan,1999,automatic,90,150000,diesel,Mercedes_Benz,no,17
18350,station wagon,2014,manual,220,20000,petrol,Renault,no,2
999,convertible,2004,manual,125,150000,petrol,Opel,yes,12
4250,coupe,2001,automatic,170,150000,petrol,BMW,no,15
5900,sedan,2002,automatic,170,150000,diesel,Mercedes_Benz,no,14
7000,station wagon,2010,manual,111,80000,diesel,Peugeot,no,6
1690,sedan,1998,manual,75,150000,petrol,Volkswagen,no,18
28600,sedan,2015,automatic,184,30000,diesel,Volkswagen,no,1
5900,sedan,2005,manual,125,125000,petrol,Subaru,no,11
1450,station wagon,1998,manual,90,125000,diesel,Ford,no,18
17600,suv,2006,automatic,224,150000,diesel,Mercedes_Benz,no,10
